Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Selic_Aceleracao,Spread_BR_US,Spread_BR_US_Delta_21d,MACD_Line,Dist_SMA_Cruzamento_lag3,SMA_50_Slope_lag2,Target_Real,Target_Previsto,Split
-0.0021935070645008104,-0.025163908331441096,0.41019126103539366,-0.9403979070947032,1.4926308271076376,0.03759706211978322,-0.44585921581444476,-1.2745676666510537,-1.0147031249821614,2.0,2,Treino
-0.0021935070645008104,-0.025163908331441096,0.41019126103539366,-0.9403979070947032,1.4926308271076376,0.03759706211978322,-0.3762607493140212,-1.2601755706868094,-0.9342764395663686,0.0,2,Treino
-0.0021935070645008104,-0.05380034087497145,0.41019126103539366,-0.9403979070947032,1.4926308271076376,0.017901545313886835,-0.3060864217075652,-1.244988776290679,-0.9099843835280418,0.0,2,Treino
-0.0021935070645008104,-0.05380034087497145,0.41019126103539366,-0.9403979070947032,1.4926308271076376,0.03759706211978322,-0.24790978561657973,-1.2177642331307603,-0.8431002154003261,0.0,0,Treino
-0.0021935070645008104,-0.05380034087497145,0.41019126103539366,-0.9403979070947032,1.4926308271076376,0.03759706211978322,-0.23613201141616577,-1.1918784193300616,-0.7677706562217503,2.0,0,Treino
-0.0021935070645008104,-0.025163908331441096,0.41019126103539366,-0.9403979070947032,1.4926308271076376,0.03759706211978322,-0.2328262282764705,-1.1718227796895533,-0.7447216864590226,2.0,2,Treino
-0.0021935070645008104,-0.025163908331441096,0.41019126103539366,-0.9403979070947032,1.4926308271076376,0.03759706211978322,-0.20526916924600908,-1.1468655930631475,-0.7119236907672787,0.0,0,Treino
-0.0021935070645008104,-0.025163908331441096,0.41019126103539366,-0.9403979070947032,1.4926308271076376,0.03759706211978322,-0.20853631648462354,-1.131427690801212,-0.6025741925875403,2.0,2,Treino
-0.0021935070645008104,-0.025163908331441096,0.41019126103539366,-0.9403979070947032,1.4926308271076376,0.03759706211978322,-0.19805519073373867,-1.1072197175015597,-0.681191077714632,2.0,2,Treino
-0.0021935070645008104,-0.025163908331441096,0.41019126103539366,-0.9403979070947032,1.4926308271076376,0.03759706211978322,-0.1802506863885481,-1.0113110522158408,-0.9098929867559997,0.0,0,Treino
-0.0021935070645008104,-0.05380034087497145,0.41019126103539366,-0.9403979070947032,1.494881950730488,0.03759706211978322,-0.17036385097775086,-0.8961164300311792,-0.858121240842016,0.0,0,Treino
-0.0021935070645008104,-0.08243677341850181,0.41019126103539366,-0.9403979070947032,1.494881950730488,0.03759706211978322,-0.19425222175849652,-0.7810546416307592,-0.8879513690540021,2.0,2,Treino
-0.0021935070645008104,0.0893818218426802,0.41019126103539366,0.0005209960704125774,1.494881950730488,0.03759706211978322,-0.2597241650461419,-0.7052559019048364,-0.997458093335135,2.0,2,Treino
-0.0021935070645008104,-0.22561893613615344,0.41019126103539366,0.0005209960704125774,1.5083886924675913,0.03759706211978322,-0.292958047725949,-0.6507457606331206,-1.18486979453993,2.0,2,Treino
-0.0021935070645008104,-0.05380034087497145,0.41019126103539366,0.0005209960704125774,1.494881950730488,0.03759706211978322,-0.32773729612427566,-0.6063583423202312,-1.5086806477546322,2.0,2,Treino
-0.0021935070645008104,-0.05380034087497145,0.41019126103539366,0.0005209960704125774,1.494881950730488,0.03759706211978322,-0.34225109048074576,-0.5661784874640696,-1.37197949481806,2.0,2,Treino
-0.0021935070645008104,-0.05380034087497145,0.41019126103539366,0.0005209960704125774,1.494881950730488,0.03759706211978322,-0.3462691770290747,-0.48383325397472193,-1.1097251626271019,2.0,2,Treino
-0.0021935070645008104,-0.05380034087497145,0.41019126103539366,0.0005209960704125774,1.494881950730488,0.03759706211978322,-0.3402159837690281,-0.45848029621971687,-1.0640042695884764,2.0,2,Treino
-0.0021935070645008104,-0.05380034087497145,0.41019126103539366,0.0005209960704125774,1.494881950730488,0.03759706211978322,-0.34104095875313856,-0.41361547754295586,-1.0069022739646958,2.0,2,Treino
-0.0021935070645008104,-0.05380034087497145,0.41019126103539366,0.0005209960704125774,1.494881950730488,0.03759706211978322,-0.35764711839480556,-0.35989077206891723,-0.8824407040008123,2.0,2,Treino
-0.0021935070645008104,-0.05380034087497145,0.41019126103539366,0.0005209960704125774,1.494881950730488,0.03759706211978322,-0.33234169016581194,-0.3332042108166681,-0.947441124192285,2.0,2,Treino
-0.0021935070645008104,-0.05380034087497145,0.41019126103539366,0.0005209960704125774,1.494881950730488,0.03759706211978322,-0.3180342795870712,-0.28969721202114823,-0.999036710561117,2.0,2,Treino
-0.0021935070645008104,-0.05380034087497145,0.41019126103539366,0.0005209960704125774,1.494881950730488,0.03759706211978322,-0.3026601504789105,-0.2729005110265602,-0.8182051400286503,2.0,2,Treino
-0.0021935070645008104,-0.08243677341850181,0.41019126103539366,0.0005209960704125774,1.494881950730488,0.03759706211978322,-0.31117265756965573,-0.2585504894128152,-0.7883593985153529,2.0,2,Treino
-0.0021935070645008104,-0.05380034087497145,0.41019126103539366,0.0005209960704125774,1.494881950730488,0.03759706211978322,-0.29350777631339175,-0.2589848043012069,-0.6174111174839574,2.0,2,Treino
-0.0021935070645008104,-0.08243677341850181,0.41019126103539366,0.0005209960704125774,1.494881950730488,0.03759706211978322,-0.28978978411627065,-0.27552387748496504,-0.4930504008646873,2.0,2,Treino
-0.0021935070645008104,-0.05380034087497145,0.41019126103539366,0.0005209960704125774,1.494881950730488,0.03759706211978322,-0.276099453191172,-0.31302621536875175,-0.4425803163328775,2.0,2,Treino
