DiasParaEleicaoBR,DiasParaEleicaoUSA,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,Dist_SMA_Cruzamento,MACD_Signal,Brent_Retorno_63d,Dist_SMA_Cruzamento_lag3,SMA_50_Slope_lag3,WTI_Retorno_63d_lag3,BTC_Retorno_63d_lag2,BTC_Volatilidade_21d_lag3,Target_Real,Target_Previsto,Split
1.366806996981253,-0.4482431426124056,0.967288970020059,-0.026151945661742296,0.821466070166246,1.2740709485903434,1.0020916265886195,-0.06641886340136333,-0.03472845655945328,-0.1967826618019617,-0.018225254434778158,0.21545053287539281,0.5523356469386169,-0.4770100477391946,-1.1639467574558557,0.0,0,Treino
1.3642212718412896,-0.4505017534485695,0.9474979895791891,-0.026151945661742296,0.821466070166246,1.2740709485903434,0.9824103536672291,-0.05535634559622054,-0.018475804746145266,-0.03710825066222988,-0.02311308349565722,0.16180123108410704,0.5578822572020349,-0.49726984654658823,-1.14103281366748,0.0,0,Treino
1.3616355467013261,-0.4527603642847335,0.9474979895791891,0.0024156097597914476,0.821466070166246,1.28307816014629,1.0611354453527913,-0.021766503958600438,-0.008655999659579453,-0.012184148237275061,-0.05982815005030145,0.057463524688564485,0.4454782070350676,-0.48783866007742316,-1.1626432441549637,0.0,0,Treino
1.3538783712814355,-0.4595361967932253,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.2740709485903434,-0.0606971111664949,-0.016900968795212915,-0.0030489888845765508,0.17889460685136954,-0.06733755299330083,0.11064808457936158,0.26009376779306015,-0.48006446093453375,-1.1696264503677083,0.0,0,Treino
1.351292646141472,-0.4617948076293893,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.2740709485903434,0.037709253440461374,-0.017327468551580485,-0.002539283382738851,0.10425500555495147,-0.056268468964308954,-0.007262628725288915,0.5196078798272794,-0.5903162448985829,-1.1897224243047486,0.0,0,Treino
1.3487069210015086,-0.46405341846555326,-0.002469071582587093,0.0024156097597914476,0.821466070166246,1.2718191457013563,0.018027980519067323,0.007274629967326934,-0.0052269724809582245,0.015321193280159774,-0.02265868987455243,-0.15404358444051885,0.5732991966327764,-0.7876390051175824,-1.189215816282733,0.0,0,Treino
1.346121195861545,-0.4663120293017172,-0.002469071582587093,0.0024156097597914476,0.4110743644751588,1.2718191457013563,0.018027980519067323,0.032740574465310285,-0.012467983177878006,-0.11206757693789597,-0.017790266743561944,-0.09265863980270185,0.5812747523156852,-0.7988146153084137,-1.0912475993015343,0.0,0,Treino
1.3435354707215816,-0.46857064013788113,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,1.002091626588616,0.040165365867357264,-0.02470925154111259,0.043762611895385176,-0.01821701965142009,-0.042014762849669825,0.5761805240717109,-0.7586431454011009,-1.092585683520447,0.0,0,Treino
1.3357782953016912,-0.475346472646373,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,1.002091626588616,0.029672198066640638,-0.04235494251990879,0.09435342662616387,0.006399681590744201,-0.0994551982120497,0.37021528287986427,-0.7820148173416613,-1.158168109188999,0.0,0,Treino
1.3331925701617278,-0.47760508348253694,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,1.002091626588616,0.023985450538637907,-0.06394489657621807,0.45537565939199237,0.03188074155295078,-0.1116569399771008,0.31517664940301915,-0.7622015042744327,-1.1632394476800691,0.0,0,Treino
1.3306068450217643,-0.4798636943187009,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3844092901506908,1.002091626588616,0.036622642568735916,-0.08286657668072024,0.41565856121979144,0.03930993998450383,0.017541983699908018,0.49897950449847295,-0.8186467130033159,-1.2063143641349587,0.0,0,Treino
1.3280211198818008,-0.48212230515486487,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3844092901506908,1.002091626588616,0.041460246856892674,-0.1002473688150661,0.41050513182873727,0.028810543901050912,-0.06794510012620877,0.39042165557548963,-0.8247925669078016,-1.2702959981828152,0.0,0,Treino
1.3254353947418374,-0.4843809159910288,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3844092901506908,1.002091626588616,0.018927981269640827,-0.12017658461722605,0.5358788735189858,0.023120420969916643,-0.03783441994984967,0.6985671764348806,-0.8453436628003153,-1.337895475237778,0.0,0,Treino
1.3176782193219467,-0.4911567484995207,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,1.002091626588616,-0.0002971809560269268,-0.141578453050529,0.5509218382955237,0.0357651138812024,-0.12014851121665876,0.8100572426926254,-0.8321660105241107,-1.3391715454290178,0.0,0,Treino
1.3150924941819833,-0.4934153593356846,0.9870799504609289,0.0024156097597914875,0.821466070166246,1.3821574872617042,0.9824103536672255,-0.02090791386048113,-0.16090249653072686,0.553617879426303,0.040605589558423465,-0.03836982393039596,0.8709815946689796,-0.7918375297569943,-1.336246195785608,0.0,0,Treino
1.3125067690420198,-0.49567397017184855,0.9870799504609289,0.030983165181325194,0.821466070166246,1.3821574872617042,0.9824103536672255,-0.04575430137493132,-0.17888631393148363,0.41819001637295683,0.01805994980967608,-0.10034796719097894,1.0410898424855213,-0.7777346418443143,-1.362119153101648,0.0,0,Treino
