DiasParaEleicaoBR,DiasParaEleicaoUSA,Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,Dist_SMA_Cruzamento,MACD_Line,MACD_Signal,Brent_Retorno_63d,Dist_SMA_Cruzamento_lag3,SMA_50_Slope_lag2,WTI_Retorno_63d_lag3,Target_Real,Target_Previsto,Split
1.3693927221212165,-0.44598453177624164,-0.10837937442137886,0.9870799504609289,-0.026151945661742296,0.821466070166246,1.2740709485903434,1.02177289951001,-0.058913937263552686,0.014012515283624554,-0.052168647563299114,0.16332564799089036,-0.0063638069776964885,0.21617873808179436,0.3533131868323025,0.0,0,Treino
1.366806996981253,-0.4482431426124056,-0.10837937442137886,0.967288970020059,-0.026151945661742296,0.821466070166246,1.2740709485903434,1.0020916265886195,-0.06641901862536027,0.03553553017344203,-0.03474867368194058,-0.1967826618019617,-0.01822510215434643,0.16257211854438774,0.5523356469386169,0.0,0,Treino
1.3642212718412896,-0.4505017534485695,-0.10837937442137886,0.9474979895791891,-0.026151945661742296,0.821466070166246,1.2740709485903434,0.9824103536672291,-0.05535624434874964,0.046325994798833946,-0.018497178285653046,-0.03710825066222988,-0.023112969458405918,0.05831615859738024,0.5578822572020349,0.0,0,Treino
1.3616355467013261,-0.4527603642847335,-0.3208094266088063,0.9474979895791891,0.0024156097597914476,0.821466070166246,1.28307816014629,1.0611354453527913,-0.02176640197796257,0.031497388241564964,-0.00867803957700101,-0.012184148237275061,-0.05982817229940754,0.11145453439788515,0.4454782070350676,0.0,0,Treino
1.3538783712814355,-0.4595361967932253,0.15715819081290547,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.2740709485903434,-0.0606971111664949,-0.016900342255278086,0.02101865557567951,-0.003071350614909245,0.17889460685136954,-0.06733770834718168,-0.006359443870298609,0.26009376779306015,0.0,0,Treino
1.351292646141472,-0.4617948076293893,-0.10837937442137886,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.2740709485903434,0.037709253440461374,-0.017326780055690598,0.002491287750690979,-0.002561770973264068,0.10425500555495147,-0.05626836769467912,-0.15302564712181743,0.5196078798272794,0.0,0,Treino
1.3487069210015086,-0.46405341846555326,-0.05527186137452195,-0.002469071582587093,0.0024156097597914476,0.821466070166246,1.2718191457013563,0.018027980519067323,0.007275429130016939,-0.011932909974757355,-0.005249383133628148,0.015321193280159774,-0.022658587871889322,-0.09168862356805892,0.5732991966327764,0.0,0,Treino
1.346121195861545,-0.4663120293017172,-0.05527186137452195,-0.002469071582587093,0.0024156097597914476,0.4110743644751588,1.2718191457013563,0.018027980519067323,0.03274160620114061,-0.03565508544489811,-0.012489993582832065,-0.11206757693789597,-0.017789639870328968,-0.041087203146732094,0.5812747523156852,0.0,0,Treino
1.3435354707215816,-0.46857064013788113,-0.05527186137452195,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,1.002091626588616,0.04016601849514732,-0.06570395353539137,-0.02473064205496244,0.043762611895385176,-0.018216330785450506,-0.09848111090950594,0.5761805240717109,0.0,0,Treino
1.3357782953016912,-0.475346472646373,-0.05527186137452195,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,1.002091626588616,0.029672604935658504,-0.10229542085475087,-0.04237529154606848,0.09435342662616387,0.006400481188784187,-0.11067324129034714,0.37021528287986427,0.0,0,Treino
1.3331925701617278,-0.47760508348253694,-0.05527186137452195,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,1.002091626588616,0.023985917756280676,-0.13711958378533073,-0.06396389756160413,0.45537565939199237,0.031881773861744976,0.018426057912217155,0.31517664940301915,0.0,0,Treino
1.3306068450217643,-0.4798636943187009,-0.05527186137452195,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3844092901506908,1.002091626588616,0.03662329388868385,-0.14480677300883943,-0.08288436953255877,0.41565856121979144,0.03931059296011016,-0.06699284253863334,0.49897950449847295,0.0,0,Treino
