DiasParaEleicaoBR,DiasParaEleicaoUSA,Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,Dist_SMA_Cruzamento,MACD_Signal,Dist_SMA_Cruzamento_lag3,SMA_50_Slope_lag2,Target_Real,Target_Previsto,Split
1.1664051364014258,-0.619634091440361,0.05221135039734751,0.9881749325576151,0.0034725242120891824,0.820723495687608,1.4903797034847872,0.9632863519969342,-0.6044838595453901,-0.603279147054795,-0.5504425196957814,-1.0681546672065074,0.0,0,Treino
1.1638215778997831,-0.6218940865311221,0.05221135039734751,0.9881749325576151,0.0034725242120891824,0.820723495687608,1.4903797034847872,0.9632863519969342,-0.6445157329200434,-0.6292313962126924,-0.5580627053820387,-0.7798984088918769,0.0,0,Treino
1.1612380193981404,-0.6241540816218832,0.05221135039734751,0.9881749325576151,0.0034725242120891824,0.820723495687608,1.4903797034847872,0.9632863519969342,-0.6970167115618894,-0.6499460444803156,-0.5686712676973138,-1.1120538509933695,0.0,0,Treino
1.1586544608964975,-0.6264140767126444,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.4926308271076376,1.0026773856087272,-0.7564043617268861,-0.6628566741385847,-0.6058627931258218,-0.9951180238791915,0.0,0,Treino
1.1509037853915691,-0.6331940619849278,0.05221135039734751,0.9881749325576151,0.0034725242120891824,0.820723495687608,1.4903797034847872,0.9632863519969342,-0.8305959261896025,-0.6655738593261921,-0.6459203243707358,-1.0095574562477891,0.0,0,Treino
1.1483202268899262,-0.635454057075689,-0.0010468810726382478,0.9881749325576151,0.03210895675561954,0.820723495687608,1.4903797034847872,0.9829818688028306,-0.9007550944837859,-0.6626635247306526,-0.698454952781753,-0.9306934708023369,0.0,0,Treino
1.1457366683882835,-0.6377140521664502,0.05221135039734751,0.9881749325576151,0.03210895675561954,0.820723495687608,1.4903797034847872,0.9632863519969342,-0.9383364388708879,-0.6597590959844096,-0.7578806666318726,-0.8337824324116543,0.0,0,Treino
1.1431531098866408,-0.6399740472572113,0.05221135039734751,0.9881749325576151,0.03210895675561954,0.820723495687608,1.4903797034847872,0.9632863519969342,-0.9822664522205866,-0.6629871941738489,-0.8321197831418691,-0.825166579820862,0.0,0,Treino
1.1405695513849978,-0.6422340423479724,0.05221135039734751,0.9881749325576151,0.0034725242120891824,0.820723495687608,1.4903797034847872,0.9632863519969342,-1.053991168311391,-0.6893403492921014,-0.9023239189753139,-0.8836273979273427,2.0,2,Treino
1.1328188758800695,-0.6490140276202558,0.05221135039734751,0.9881749325576151,0.03210895675561954,0.820723495687608,1.4903797034847872,0.9632863519969342,-1.129608977530842,-0.7355486868332087,-0.9399293506003397,-1.0824244996115595,2.0,2,Treino
1.1302353173784268,-0.6512740227110171,-0.0010468810726382478,0.9881749325576151,0.03210895675561954,0.820723495687608,1.4903797034847872,0.9829818688028306,-1.2081809857930352,-0.7887146280781155,-0.9838875202786848,-1.4274541499159021,2.0,2,Treino
1.1276517588767838,-0.6535340178017782,-0.05430511254262386,0.9881749325576151,0.003472524212089262,0.820723495687608,1.4926308271076376,1.0026773856087272,-1.2546461368639445,-0.8244061050647377,-1.0556582073247507,-1.4956095781225878,2.0,2,Treino
1.125068200375141,-0.6557940128925394,-0.05430511254262386,0.9881749325576151,0.11801825438621055,0.820723495687608,1.4926308271076376,1.0026773856087272,-1.2824102269104247,-0.8362389149681859,-1.1313244827231435,-1.4548484473642143,2.0,2,Treino
1.1224846418734982,-0.6580540079833005,-0.05430511254262386,-0.0021935070645008104,0.003472524212089262,0.820723495687608,1.4926308271076376,0.017901545313886835,-1.2988801291460617,-0.8299470996654644,-1.209946850616904,-1.1822207913222376,2.0,2,Treino
1.1147339663685698,-0.6648339932555839,-0.05430511254262386,-0.0021935070645008104,-0.16834607104909277,0.820723495687608,1.5061375688447407,0.017901545313886835,-1.3000156954214275,-0.8127671543729272,-1.2564417828775836,-0.998905168916346,2.0,2,Treino
1.112150407866927,-0.6670939883463451,-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.4926308271076376,0.017901545313886835,-1.2934248448669303,-0.8032669762244967,-1.2842236679298993,-1.0115239500843334,2.0,2,Treino
1.1095668493652842,-0.6693539834371063,-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.4926308271076376,0.017901545313886835,-1.27229886149837,-0.7839549141020042,-1.3007041263193992,-0.9738491963166237,2.0,2,Treino
