Date,Close,High,Low,Open,Volume,Retorno_Diario,Ticker,DiasParaEleicaoBR,DiasParaEleicaoUSA,Alvo
2016-04-04,25.143346786499023,25.385457772131094,24.951014193778747,24.98495534110106,149424800,0.010273829561998848,AAPL,937,218,1.0
2016-04-05,24.8469295501709,25.0551011171077,24.75868360194534,24.77904898109196,106314800,-0.011789092313171712,AAPL,936,217,1.0
2016-04-06,25.107141494750977,25.111667901594167,24.70890228215183,24.94196389766093,105616400,0.010472599604496757,AAPL,935,216,1.0
2016-04-07,24.559566497802734,24.98495729540314,24.46453265892157,24.87860916442339,127207600,-0.021809531645118563,AAPL,934,215,1.0
2016-04-08,24.58671760559082,24.837877950218115,24.475843076973312,24.64328560848277,94326800,0.0011055206446952681,AAPL,933,214,1.0
2016-04-11,24.66817283630371,25.027946216262748,24.62518232992853,24.65686027202324,117630000,0.0033129770317275042,AAPL,930,211,1.0
2016-04-12,24.989482879638672,25.003058648654925,24.586718953183524,24.74058227221714,108929200,0.013025287501719385,AAPL,929,210,1.0
2016-04-13,25.351511001586914,25.419391554856478,25.07093425017294,25.07093425017294,133029200,0.014487219431148057,AAPL,928,209,1.0
2016-04-14,25.365093231201172,25.43071232450725,25.1908645344577,25.256483627763778,101895600,0.0005357562164010066,AAPL,927,208,1.0
2016-04-15,24.85597801208496,25.410345429082167,24.828826477849184,25.367353198117787,187756000,-0.02007149015679377,AAPL,926,207,1.0
2016-04-18,24.3197078704834,24.652326158495402,24.19752082075094,24.63875039507552,243286000,-0.021575097199588278,AAPL,923,204,1.0
2016-04-19,24.190746307373047,24.437382019492315,24.03688124041979,24.410228751329228,129539600,-0.005302759547818003,AAPL,922,203,1.0
2016-04-20,24.240514755249023,24.457735632396414,23.998403824086175,24.12964197683712,122444000,0.002057334124528687,AAPL,921,202,1.0
2016-04-21,23.978046417236328,24.19526735092348,23.876222971673943,24.19526735092348,126210000,-0.010827671799166771,AAPL,920,201,1.0
2016-04-22,23.91242027282715,24.09343852734962,23.672572552955188,23.760818477297438,134732400,-0.0027369262394122407,AAPL,919,200,1.0
2016-04-25,23.77666473388672,23.90563971871821,23.64768974905523,23.758562557621605,112126400,-0.005677197765493247,AAPL,916,197,1.0
2016-04-26,23.611486434936523,23.82644590332176,23.51192791373699,23.51192791373699,224064800,-0.006947076084846349,AAPL,915,196,1.0
