horizonte_dias,alvo_retorno,total_venda,total_neutro,total_compra,EV_Compra,EV_Venda,accuracy,venda_precision,venda_recall,venda_f1,neutro_precision,neutro_recall,neutro_f1,compra_precision,compra_recall,compra_f1,macro_avg_f1,weighted_avg_f1
720,0.15,5124,0,12686,0.040698365527488845,-0.07399999999999998,0.6273255813953489,0.25333333333333335,0.015261044176706828,0.02878787878787879,0.0,0.0,0.0,0.6356612184249628,0.9744874715261959,0.7694244604316547,0.2660707797398445,0.5013743022495323
720,0.2,4942,62,12806,0.02556299452221547,-0.07532467532467535,0.5526162790697674,0.3116883116883117,0.03382663847780127,0.06102987921169739,0.0,0.0,0.0,0.5639074863055387,0.9458907605921388,0.7065776930409914,0.25586919075089626,0.4275543893222967
720,0.25,4693,204,12913,0.024111675126903542,-0.013736263736263743,0.5462209302325581,0.4725274725274725,0.0314787701317716,0.059025394646533974,0.0,0.0,0.0,0.5482233502538071,0.9750398300584174,0.7018348623853211,0.25362008567728506,0.40761155086009454
720,0.3,3977,546,13287,0.04117647058823526,-0.10540540540540538,0.5633720930232559,0.32432432432432434,0.023099133782483156,0.0431266846361186,0.0,0.0,0.0,0.5686274509803921,0.9770290964777948,0.7188732394366197,0.2539999746909128,0.42240735505618177
720,0.4,2283,2435,13092,0.01076504384638649,-0.21679389312977104,0.5023255813953489,0.22900763358778625,0.05385996409335727,0.0872093023255814,0.0,0.0,0.0,0.5134563048079831,0.9598643301300169,0.6690307328605201,0.2520800117287005,0.35816597320511884
720,0.5,1063,4195,12552,-0.07654202620645575,-0.5,0.4305232558139535,0.0,0.0,0.0,0.5016077170418006,0.09154929577464789,0.15483870967741936,0.4234579737935443,0.9056732740943267,0.5770905923344948,0.2439764340039714,0.3221304354289792
1800,0.03,2733,0,4277,0.013218750000000001,-0.03,0.7203125,0.0,0.0,0.0,0.0,0.0,0.0,0.7203125,1.0,0.8374205267938238,0.2791401755979413,0.6032044732061762
1800,0.05,2575,0,4435,0.02725490196078432,0.009999999999999995,0.771875,0.6,0.010238907849829351,0.020134228187919462,0.0,0.0,0.0,0.7725490196078432,0.9979736575481256,0.8709106984969054,0.2970149755616083,0.6761626470902391
1800,0.07,2403,0,4607,0.048393700787401586,-0.028,0.84140625,0.3,0.01507537688442211,0.028708133971291867,0.0,0.0,0.0,0.8456692913385827,0.9935245143385754,0.9136537643555933,0.3141206327756284,0.7760723733817839
1800,0.1,2279,0,4731,0.08638497652582161,-0.1,0.93046875,0.0,0.0,0.0,0.0,0.0,0.0,0.931924882629108,0.9983235540653814,0.9639821934439499,0.32132739781465,0.8984615287333064
1800,0.15,1548,0,5462,0.14129411764705882,-0.15,0.9671875,0.0,0.0,0.0,0.0,0.0,0.0,0.9709803921568627,0.99597747385358,0.9833200953137411,0.3277733651045804,0.9548959988085782
1800,0.2,1111,0,5899,0.18780297107114935,-0.2,0.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.9695074276778733,0.9991941982272361,0.9841269841269841,0.328042328042328,0.954141865079365
1800,0.25,846,0,6164,0.236328125,-0.25,0.97265625,0.0,0.0,0.0,0.0,0.0,0.0,0.97265625,1.0,0.9861386138613861,0.3287128712871287,0.9591738861386139
1800,0.3,645,0,6365,0.27375,-0.3,0.95625,0.0,0.0,0.0,0.0,0.0,0.0,0.95625,1.0,0.9776357827476039,0.3258785942492013,0.9348642172523961
1800,0.4,445,390,6175,0.3270247229326513,-0.4,0.84140625,0.0,0.0,0.0,0.102803738317757,0.12359550561797752,0.11224489795918367,0.9087809036658141,0.9197584124245038,0.9142367066895368,0.3421605348829068,0.835617296071516
1800,0.5,296,620,6094,0.4030448717948718,-0.5,0.884375,0.0,0.0,0.0,0.15625,0.03968253968253968,0.06329113924050633,0.9030448717948718,0.9766031195840554,0.9383846794338052,0.33389193955810387,0.8522426590710275
