DiasParaEleicaoBR,DiasParaEleicaoUSA,Ouro_Fechamento,Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,MACD_Line,MACD_Signal,Dist_SMA_Cruzamento_lag3,Target_Real,Target_Previsto,Split
1.276306617082531,-0.5272945218781439,-1.0338641752256217,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.9824103536672221,-0.29977861376536674,-0.28611632238069495,-0.2605378222686805,0.0,0,Treino
1.2737208919425675,-0.5295531327143078,-1.0558160790864792,-0.05527186137452195,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,1.002091626588616,-0.2963639678593809,-0.29312887506829877,-0.3039570075034002,0.0,0,Treino
1.2633779913827137,-0.5385875760589636,-1.019595348393539,-0.05527186137452195,0.9870799504609289,-0.054719501083276,0.821466070166246,1.3844092901506908,1.002091626588616,-0.29845960127011234,-0.2991886180194995,-0.3314270737156763,0.0,0,Treino
1.2607922662427502,-0.5408461868951275,-1.094597686584802,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.30305720638189854,-0.3050230098890726,-0.3569815932488788,0.0,0,Treino
1.2582065411027867,-0.5431047977312915,-1.0547183052483853,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.3482868140533805,-0.31939631958932746,-0.3730448883739344,2.0,0,Treino
1.2556208159628233,-0.5453634085674555,-1.0704506816603843,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.41629110113822826,-0.34548796926717923,-0.3830242208031739,2.0,0,Treino
1.2530350908228596,-0.5476220194036194,-1.0752071061419544,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.42267501724561507,-0.36773120999519143,-0.3866013330862499,2.0,0,Treino
1.2452779154029692,-0.5543978519121113,-1.084353732750645,-0.05527186137452195,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.3921460069924472,-0.37897459934812666,-0.3942118535110728,0.0,0,Treino
1.2426921902630057,-0.5566564627482752,-1.0913048116831479,-0.05527186137452195,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.36653235533907175,-0.38247289165282344,-0.42884654247847276,0.0,0,Treino
1.2401064651230422,-0.5589150735844391,-1.1136229378984548,-0.05527186137452195,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.32769791830825734,-0.37693806538171526,-0.45306811052948276,0.0,0,Treino
1.2375207399830788,-0.5611736844206031,-1.1260619927961721,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3821574872617042,0.018027980519067323,-0.27233238503795537,-0.360629345556956,-0.46672075810861446,0.0,0,Treino
1.2349350148431153,-0.5634322952567671,-1.1699658005178872,-0.10837937442137886,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.03770925344045788,-0.2126392010527449,-0.33477284274365204,-0.4681670818019913,0.0,0,Treino
1.227177839423225,-0.570208127765259,-1.261798288959243,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3821574872617042,0.018027980519067323,-0.13176989686414672,-0.29673394175294787,-0.46994217963973955,0.0,0,Treino
1.2245921142832614,-0.5724667386014228,-1.2738715681151382,-0.05527186137452195,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.08718398646021365,-0.25673515539228775,-0.4704152377784102,0.0,0,Treino
1.222006389143298,-0.5747253494375868,-1.3177753758368531,-0.05527186137452195,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.12955206738810154,-0.23382786908545095,-0.47244426551811197,0.0,0,Treino
1.2194206640033343,-0.5769839602737508,-1.3082629734863405,-0.05527186137452195,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.16418178411087728,-0.2229332115764546,-0.45266837226291223,0.0,0,Treino
1.2168349388633708,-0.5792425711099147,-1.3389957282140663,-0.05527186137452195,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.2006220451545167,-0.22203718079855886,-0.43914578444048497,0.0,0,Treino
1.2090777634434804,-0.5860184036184066,-1.2991163468776499,-0.0021643483276650374,-0.002469071582587093,-0.026151945661742258,0.8132582360524244,1.3821574872617042,-0.0016532924023232344,-0.2528120126062361,-0.23251977209181054,-0.44891720889025116,0.0,0,Treino
1.206492038303517,-0.5882770144545706,-1.299847898361294,-0.0021643483276650374,-0.002469071582587093,-0.026151945661742258,0.8050504019386029,1.3821574872617042,-0.0016532924023232344,-0.28449902691155177,-0.24770554379754223,-0.46788919112020017,0.0,0,Treino
1.2039063131635535,-0.5905356252907344,-1.3130193979679106,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.8050504019386029,1.3821574872617042,0.018027980519067323,-0.31354188881862,-0.2660864526495015,-0.484977977680526,0.0,0,Treino
1.20132058802359,-0.5927942361268984,-1.328751327767282,0.2633732169066193,0.9870799504609289,0.11668583144592636,0.821466070166246,1.4947476317110386,0.8840039890602692,-0.3433520358926648,-0.287188122513134,-0.49595283350538205,0.0,0,Treino
1.1987348628836265,-0.5950528469630624,-1.3049700985846864,-0.3208094266088063,0.9870799504609289,-0.19755727819094462,0.821466070166246,1.5082584490449589,1.1004979911955723,-0.3796255331382171,-0.311853367883213,-0.4890108511948869,0.0,0,Treino
1.1909776874637361,-0.6018286794715543,-1.3250926771238056,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,-0.44521711018256976,-0.3456608239992273,-0.48616352180137945,0.0,0,Treino
1.1883919623237726,-0.6040872903077182,-1.3203366992548629,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,-0.5459847064026467,-0.39433045098618924,-0.49467975113111734,0.0,0,Treino
1.185806237183809,-0.6063459011438821,-1.3386299524722443,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,-0.6103229683425477,-0.44707246420866614,-0.5067358676527177,0.0,0,Treino
