DiasParaEleicaoBR,DiasParaEleicaoUSA,Selic_Delta_21d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,Target_Real,Target_Previsto,Split
1.1328188758800695,-0.6490140276202558,0.9881749325576151,0.820723495687608,1.4903797034847872,0.9632863519969342,2.0,2,Treino
1.1302353173784268,-0.6512740227110171,0.9881749325576151,0.820723495687608,1.4903797034847872,0.9829818688028306,2.0,2,Treino
1.1276517588767838,-0.6535340178017782,0.9881749325576151,0.820723495687608,1.4926308271076376,1.0026773856087272,2.0,2,Treino
1.125068200375141,-0.6557940128925394,0.9881749325576151,0.820723495687608,1.4926308271076376,1.0026773856087272,2.0,2,Treino
1.1224846418734982,-0.6580540079833005,-0.0021935070645008104,0.820723495687608,1.4926308271076376,0.017901545313886835,2.0,2,Treino
1.1147339663685698,-0.6648339932555839,-0.0021935070645008104,0.820723495687608,1.5061375688447407,0.017901545313886835,2.0,2,Treino
1.112150407866927,-0.6670939883463451,-0.0021935070645008104,0.820723495687608,1.4926308271076376,0.017901545313886835,2.0,2,Treino
1.1095668493652842,-0.6693539834371063,-0.0021935070645008104,0.820723495687608,1.4926308271076376,0.017901545313886835,2.0,2,Treino
1.1069832908636414,-0.6716139785278674,-0.0021935070645008104,0.41019126103539366,1.4926308271076376,0.017901545313886835,2.0,2,Treino
1.1043997323619987,-0.6738739736186286,-0.0021935070645008104,0.41019126103539366,1.4926308271076376,0.017901545313886835,2.0,2,Treino
1.0940654983554274,-0.6829139539816732,-0.0021935070645008104,0.41019126103539366,1.4926308271076376,0.017901545313886835,2.0,2,Treino
1.0914819398537845,-0.6851739490724343,-0.0021935070645008104,0.41019126103539366,1.4926308271076376,0.017901545313886835,2.0,2,Treino
1.0888983813521418,-0.6874339441631955,-0.0021935070645008104,0.41019126103539366,1.4926308271076376,0.03759706211978322,2.0,2,Treino
1.086314822850499,-0.6896939392539566,-0.0021935070645008104,0.41019126103539366,1.4926308271076376,0.03759706211978322,2.0,2,Treino
1.0785641473455705,-0.6964739245262401,-0.0021935070645008104,0.41019126103539366,1.4926308271076376,0.03759706211978322,0.0,0,Treino
1.0759805888439278,-0.6987339196170013,-0.0021935070645008104,0.41019126103539366,1.4926308271076376,0.017901545313886835,0.0,0,Treino
1.073397030342285,-0.7009939147077624,-0.0021935070645008104,0.41019126103539366,1.4926308271076376,0.03759706211978322,0.0,0,Treino
1.0708134718406421,-0.7032539097985235,-0.0021935070645008104,0.41019126103539366,1.4926308271076376,0.03759706211978322,2.0,0,Treino
1.0682299133389994,-0.7055139048892847,-0.0021935070645008104,0.41019126103539366,1.4926308271076376,0.03759706211978322,2.0,0,Treino
1.060479237834071,-0.7122938901615682,-0.0021935070645008104,0.41019126103539366,1.4926308271076376,0.03759706211978322,0.0,0,Treino
1.0578956793324281,-0.7145538852523293,-0.0021935070645008104,0.41019126103539366,1.4926308271076376,0.03759706211978322,2.0,0,Treino
1.0553121208307854,-0.7168138803430905,-0.0021935070645008104,0.41019126103539366,1.4926308271076376,0.03759706211978322,2.0,0,Treino
1.0527285623291425,-0.7190738754338516,-0.0021935070645008104,0.41019126103539366,1.4926308271076376,0.03759706211978322,0.0,0,Treino
1.0501450038274998,-0.7213338705246127,-0.0021935070645008104,0.41019126103539366,1.494881950730488,0.03759706211978322,0.0,2,Treino
1.0423943283225714,-0.7281138557968962,-0.0021935070645008104,0.41019126103539366,1.494881950730488,0.03759706211978322,2.0,2,Treino
1.0398107698209285,-0.7303738508876574,-0.0021935070645008104,0.41019126103539366,1.494881950730488,0.03759706211978322,2.0,2,Treino
1.0372272113192857,-0.7326338459784185,-0.0021935070645008104,0.41019126103539366,1.5083886924675913,0.03759706211978322,2.0,2,Treino
1.0346436528176428,-0.7348938410691797,-0.0021935070645008104,0.41019126103539366,1.494881950730488,0.03759706211978322,2.0,2,Treino
1.032060094316,-0.7371538361599408,-0.0021935070645008104,0.41019126103539366,1.494881950730488,0.03759706211978322,2.0,2,Treino
1.0243094188110717,-0.7439338214322243,-0.0021935070645008104,0.41019126103539366,1.494881950730488,0.03759706211978322,2.0,2,Treino
1.0217258603094288,-0.7461938165229854,-0.0021935070645008104,0.41019126103539366,1.494881950730488,0.03759706211978322,2.0,2,Treino
1.019142301807786,-0.7484538116137466,-0.0021935070645008104,0.41019126103539366,1.494881950730488,0.03759706211978322,2.0,2,Treino
1.0165587433061434,-0.7507138067045077,-0.0021935070645008104,0.41019126103539366,1.494881950730488,0.03759706211978322,2.0,0,Treino
1.0139751848045004,-0.7529738017952688,-0.0021935070645008104,0.41019126103539366,1.494881950730488,0.03759706211978322,2.0,0,Treino
1.006224509299572,-0.7597537870675524,-0.0021935070645008104,0.41019126103539366,1.494881950730488,0.03759706211978322,2.0,0,Treino
1.0036409507979294,-0.7620137821583135,-0.0021935070645008104,0.41019126103539366,1.494881950730488,0.03759706211978322,2.0,0,Treino
1.0010573922962864,-0.7642737772490746,-0.0021935070645008104,0.41019126103539366,1.494881950730488,0.03759706211978322,2.0,0,Treino
0.9984738337946436,-0.7665337723398358,-0.0021935070645008104,0.41019126103539366,1.494881950730488,0.03759706211978322,2.0,0,Treino
0.9958902752930009,-0.7687937674305969,-0.0021935070645008104,0.41019126103539366,1.494881950730488,0.03759706211978322,2.0,0,Treino
0.9881395997880724,-0.7755737527028804,-0.0021935070645008104,0.41019126103539366,1.494881950730488,0.03759706211978322,2.0,0,Treino
0.9855560412864296,-0.7778337477936416,-0.0021935070645008104,0.41019126103539366,1.494881950730488,0.03759706211978322,2.0,2,Treino
