DiasParaEleicaoBR,DiasParaEleicaoUSA,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,MACD_Signal,BTC_Volatilidade_21d_lag3,Target_Real,Target_Previsto,Split
1.0591057053255983,-0.7170178321159157,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.4947476317110386,0.03770925344045788,-0.3119132268705589,-0.4994721780061056,2.0,0,Treino
1.0565199801856349,-0.7192764429520797,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.4947476317110386,0.03770925344045788,-0.28866488840811855,-0.5326172509890276,0.0,0,Treino
1.0539342550456714,-0.7215350537882437,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4969994346000253,0.03770925344045788,-0.26794833782959265,-0.5269376089051009,0.0,2,Treino
1.0461770796257808,-0.7283108862967355,-0.002469071582587093,-0.08328705650480975,0.4110743644751588,1.4969994346000253,0.03770925344045788,-0.2564919462544877,-0.9914893173067502,2.0,2,Treino
1.0435913544858173,-0.7305694971328994,-0.002469071582587093,0.08811827602439261,0.4110743644751588,1.4969994346000253,0.03770925344045788,-0.2613509596173568,-1.1271237818578732,2.0,2,Treino
1.0410056293458538,-0.7328281079690634,-0.002469071582587093,-0.2261248336124783,0.4110743644751588,1.5105102519339455,0.03770925344045788,-0.2723569572657646,-1.1452479867757062,2.0,2,Treino
1.0384199042058904,-0.7350867188052274,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4969994346000253,0.03770925344045788,-0.28861154852490095,-1.1351030842931544,2.0,2,Treino
1.035834179065927,-0.7373453296413913,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4969994346000253,0.03770925344045788,-0.30472407540724017,-1.1747699272211918,2.0,2,Treino
1.0280770036460365,-0.7441211621498831,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4969994346000253,0.03770925344045788,-0.31847481437099756,-1.1771682819675338,2.0,2,Treino
1.025491278506073,-0.7463797729860471,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4969994346000253,0.03770925344045788,-0.32817876096723586,-1.182875498824518,2.0,2,Treino
1.0229055533661096,-0.748638383822211,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4969994346000253,0.03770925344045788,-0.3361186691408999,-1.1829171536330476,2.0,2,Treino
1.020319828226146,-0.750896994658375,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4969994346000253,0.03770925344045788,-0.34602770652294856,-1.184187105880613,2.0,2,Treino
1.0177341030861824,-0.753155605494539,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4969994346000253,0.03770925344045788,-0.348534382735064,-1.163016306964438,2.0,2,Treino
1.009976927666292,-0.7599314380030308,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4969994346000253,0.03770925344045788,-0.3474751052847314,-1.3865986028784145,2.0,2,Treino
1.0073912025263285,-0.7621900488391947,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4969994346000253,0.03770925344045788,-0.34333458881389034,-1.4315543008427745,2.0,2,Treino
1.004805477386365,-0.7644486596753587,-0.002469071582587093,-0.08328705650480975,0.4110743644751588,1.4969994346000253,0.03770925344045788,-0.3418455306342648,-1.428655057051875,2.0,2,Treino
1.0022197522464016,-0.7667072705115227,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4969994346000253,0.03770925344045788,-0.33687040012224057,-1.429750934767975,2.0,2,Treino
0.9996340271064381,-0.7689658813476866,-0.002469071582587093,-0.08328705650480975,0.4110743644751588,1.4969994346000253,0.03770925344045788,-0.3320938840696204,-1.5842402919310985,2.0,2,Treino
0.9918768516865476,-0.7757417138561784,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4969994346000253,0.03770925344045788,-0.3253402042894685,-1.583870288002391,2.0,2,Treino
0.9892911265465841,-0.7780003246923424,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4969994346000253,0.03770925344045788,-0.31135449387621383,-1.592791261264869,2.0,2,Treino
0.9867054014066207,-0.7802589355285063,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4969994346000253,0.03770925344045788,-0.29334372489382676,-1.5106447294921068,2.0,2,Treino
0.9841196762666572,-0.7825175463646703,-0.002469071582587093,-0.08328705650480975,0.4110743644751588,1.4992512374890121,0.05739052636185193,-0.26837153231874616,-1.5147269231899494,0.0,0,Treino
0.9815339511266937,-0.7847761572008343,-0.002469071582587093,-0.1118546119263435,0.4110743644751588,1.4992512374890121,0.05739052636185193,-0.22955328856787913,-1.6010593636563282,0.0,0,Treino
0.9737767757068032,-0.7915519897093262,-0.002469071582587093,-0.1118546119263435,0.4110743644751588,1.4992512374890121,0.037709253440461374,-0.19531133224060923,-1.5657819118313756,0.0,2,Treino
0.9711910505668397,-0.79381060054549,-0.002469071582587093,-0.1118546119263435,0.4110743644751588,1.4992512374890121,0.037709253440461374,-0.1679108471806515,-1.5258477842641278,2.0,0,Treino
0.9686053254268763,-0.796069211381654,-0.002469071582587093,-0.1118546119263435,0.0006826587840716725,1.4992512374890121,0.037709253440461374,-0.13228550671739484,-1.5367171703542595,0.0,0,Treino
0.9660196002869128,-0.798327822217818,-0.002469071582587093,0.05955072060285886,0.0006826587840716725,1.4992512374890121,-0.08037838408788546,-0.0897825933323014,-1.486049287338864,0.0,0,Treino
