DiasParaEleicaoBR,DiasParaEleicaoUSA,Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,MACD_Line,MACD_Signal,Dist_SMA_Cruzamento_lag3,SMA_50_Slope_lag2,Target_Real,Target_Previsto,Split
1.2154927479326392,-0.5766941847158991,-0.05430511254262386,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.16501577729150266,-0.2238770792959374,-0.4530894307488767,-0.11539976975731134,0.0,0,Treino
1.2129091894309965,-0.5789541798066602,-0.05430511254262386,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.2015226330793834,-0.2229795044908851,-0.43955642253194294,-0.3262709510552862,0.0,0,Treino
1.205158513926068,-0.5857341650789436,-0.0010468810726381,-0.0021935070645008104,-0.025163908331441096,0.8125128509945639,1.3800746459651119,-0.0017939714920095493,-0.2538070617751991,-0.2334812834963466,-0.4493357821862446,-0.30684265395287835,0.0,0,Treino
1.2025749554244252,-0.5879941601697047,-0.0010468810726381,-0.0021935070645008104,-0.025163908331441096,0.8043022063015198,1.3800746459651119,-0.0017939714920095493,-0.28555091850369546,-0.2486946957735533,-0.4683223525751538,-0.3467266490626461,0.0,0,Treino
1.1999913969227824,-0.590254155260466,-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.8043022063015198,1.3800746459651119,0.017901545313886835,-0.3146467961181903,-0.2671091785856928,-0.4854242012518433,-0.5795879205128412,0.0,0,Treino
1.1974078384211395,-0.5925141503512271,0.26524427627729047,0.9881749325576151,0.11801825438621055,0.820723495687608,1.4926308271076376,0.8845042847733452,-0.34451163419101927,-0.28824953086387334,-0.4964077849130051,-0.5404564338892498,0.0,0,Treino
1.1948242799194968,-0.5947741454419883,-0.32059626989255247,0.9881749325576151,-0.19698250359262312,0.820723495687608,1.5061375688447407,1.1011549696382126,-0.3808508168679048,-0.3129599235910885,-0.48946023944513195,-0.6310967007869165,0.0,0,Treino
1.1870736044145684,-0.6015541307142717,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.4926308271076376,0.9829818688028306,-0.44656104252344436,-0.3468291500522876,-0.48661065390114594,-0.6565069767235401,0.0,0,Treino
1.1844900459129255,-0.6038141258050329,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.4926308271076376,0.9829818688028306,-0.5475116347839404,-0.3955877568732721,-0.4951335866080275,-0.7100428607606306,0.0,0,Treino
1.1819064874112828,-0.606074120895794,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.4926308271076376,0.9829818688028306,-0.6119666472988952,-0.44842619546164036,-0.5071992154298585,-0.9207168290970514,0.0,0,Treino
1.1793229289096399,-0.6083341159865552,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.4926308271076376,0.9829818688028306,-0.6541191289067321,-0.49974254676335633,-0.524820737840431,-1.1707245058503375,0.0,0,Treino
1.1767393704079971,-0.6105941110773163,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.4926308271076376,0.9829818688028306,-0.6763765754214515,-0.5455719057392068,-0.5536117921249762,-0.9878683133670019,0.0,0,Treino
1.1689886949030688,-0.6173740963495997,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.4926308271076376,0.9829818688028306,-0.6299545004761471,-0.5722735703861437,-0.5650125752134482,-1.0989977066396026,0.0,0,Treino
1.1664051364014258,-0.619634091440361,0.05221135039734751,0.9881749325576151,0.0034725242120891824,0.820723495687608,1.4903797034847872,0.9632863519969342,-0.674899007226822,-0.6032796497941912,-0.5504428724343593,-1.0681572805122042,0.0,0,Treino
1.1638215778997831,-0.6218940865311221,0.05221135039734751,0.9881749325576151,0.0034725242120891824,0.820723495687608,1.4903797034847872,0.9632863519969342,-0.6802457132202905,-0.6292318755682195,-0.558062851178063,-0.7798988594619689,0.0,0,Treino
1.1612380193981404,-0.6241540816218832,0.05221135039734751,0.9881749325576151,0.0034725242120891824,0.820723495687608,1.4903797034847872,0.9632863519969342,-0.6800257493527915,-0.6499464536224027,-0.5686715135512063,-1.1120543104772054,0.0,0,Treino
1.1586544608964975,-0.6264140767126444,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.4926308271076376,1.0026773856087272,-0.6629651281165305,-0.6628570371227832,-0.6058629536385062,-0.9951189186824414,0.0,0,Treino
1.1509037853915691,-0.6331940619849278,0.05221135039734751,0.9881749325576151,0.0034725242120891824,0.820723495687608,1.4903797034847872,0.9632863519969342,-0.6274961960688914,-0.6655741421531476,-0.6459205618204826,-1.0095544245312378,0.0,0,Treino
1.1483202268899262,-0.635454057075689,-0.0010468810726382478,0.9881749325576151,0.03210895675561954,0.820723495687608,1.4903797034847872,0.9829818688028306,-0.6038037501997219,-0.6626636083475149,-0.6984551748162598,-0.9306926124895255,0.0,0,Treino
1.1457366683882835,-0.6377140521664502,0.05221135039734751,0.9881749325576151,0.03210895675561954,0.820723495687608,1.4903797034847872,0.9632863519969342,-0.6011188273689342,-0.6597590173812405,-0.7578808757315303,-0.83378200777288,0.0,0,Treino
