Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Selic_Aceleracao,Spread_BR_US,Spread_BR_US_Delta_21d,ATR_Relativo,Dist_SMA_Cruzamento,SMA_50_Slope,MACD_Line,MACD_Signal,Dist_SMA_Cruzamento_lag3,SMA_50_Slope_lag1,SMA_50_Slope_lag3,Target_Real,Target_Previsto,Split
-0.0010468810726381,0.9881749325576151,0.032108956755619575,0.820723495687608,0.0005209960704125774,1.3800746459651119,0.9829818688028306,-0.8446811798271902,-0.04574333712200188,-0.17901871099321295,-0.23185028271980956,-0.17985623187669778,0.01800696909527213,-0.23147568746274913,-0.10128660600088775,0.0,0,Treino
0.05221135039734766,0.9881749325576151,0.003472524212089262,0.820723495687608,0.0005209960704125774,1.3800746459651119,0.9632863519969307,-0.9094560026758662,-0.06923823916121513,-0.12993958475426934,-0.23253128097156767,-0.1944164406841539,-0.001244704206375981,-0.18002817590098294,-0.16695413591700042,0.0,0,Treino
-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,0.0005209960704125774,1.3823257695879623,0.9829818688028271,-0.8162219068472328,-0.10483126469119819,-0.24105849469681437,-0.2501827315298132,-0.2098524895897259,-0.021883731911583607,-0.13091729562135412,-0.23384807431863255,0.0,0,Treino
-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,0.0005209960704125774,1.3823257695879623,0.9829818688028271,-0.731872395486216,-0.14275724657323577,-0.21760696843502975,-0.24931246039357013,-0.22201457441662384,-0.046764153451861065,-0.24210809914998369,-0.18230653286952445,0.0,0,Treino
-0.05430511254262386,0.9881749325576151,0.0034725242120892223,0.820723495687608,0.0005209960704125774,1.3823257695879623,1.0026773856087272,-0.7238714553831519,-0.16313790425195082,-0.23405189779941463,-0.2558929933864812,-0.2331563801343565,-0.07027411421306606,-0.21864139982428954,-0.13310589333041398,0.0,0,Treino
-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,0.0005209960704125774,1.3823257695879623,0.9829818688028271,-0.4347305373207321,-0.19763832294043845,-0.15323919877352402,-0.2453172456177418,-0.2398003407931669,-0.10588995258455008,-0.2350969690063753,-0.24449991871393742,0.0,0,Treino
-0.0010468810726381,0.9881749325576151,0.0034725242120892223,0.820723495687608,0.01933937413371449,1.3823257695879623,0.9829818688028271,-0.30978191875165173,-0.23150976123691,-0.20728268706227262,-0.24475373067138123,-0.24499458282548361,-0.14384024258315153,-0.15423198441777403,-0.2209903296346498,0.0,0,Treino
-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,0.0381577521970164,1.3823257695879623,0.9829818688028271,-0.4517329629395738,-0.2596512646177932,-0.21436768610497484,-0.2539738389134804,-0.2511285492965895,-0.16423396295340198,-0.20831043867387786,-0.2374759744271853,0.0,0,Treino
0.26524427627729047,0.9881749325576151,0.003472524212089262,0.820723495687608,0.0381577521970164,1.3800746459651119,0.8845042847733452,-0.4466976923757645,-0.3030764087787308,-0.25436216666260164,-0.2910495431310908,-0.26399191774335484,-0.19875649419263622,-0.21540002168873068,-0.1564631940529386,0.0,0,Treino
-0.2673380384225667,0.9881749325576151,0.0034725242120892223,0.820723495687608,0.9414398992355284,1.3935813877022152,1.0814594528323127,-0.476295688385144,-0.3305501970877917,-0.3505172509233702,-0.3064506525256755,-0.2775875863725219,-0.23264964190385298,-0.255420378549791,-0.2106404867330393,0.0,0,Treino
