DiasParaEleicaoBR,DiasParaEleicaoUSA,Ouro_Fechamento,Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,Dist_SMA_Cruzamento,MACD_Line,MACD_Signal,Brent_Retorno_63d,Dist_SMA_Cruzamento_lag3,Brent_Retorno_21d_lag2,Target_Real,Target_Previsto,Split
1.110820208124868,-0.6718456153926368,1.7803697210912581,-0.05527186137452195,-0.9920180936261029,0.659469384455067,-0.40970904690701554,0.10088164342827931,-0.9660356655504814,-0.724738341477646,-1.3239652186730215,-2.488818953299686,0.5407696369759688,-0.7451458520098186,-0.14201927665530067,2.0,2,Teste
1.1082344829849045,-0.6741042262288006,1.7862239194109222,-0.05527186137452195,-0.002469071582587093,0.659469384455067,-0.40970904690701554,0.10088164342827931,0.018027980519067323,-0.7094452819406659,-1.0232348488131073,-2.2112697954685347,0.5125309262021404,-0.7508543652772802,-0.042173821694088245,2.0,2,Teste
1.0978915824250506,-0.6831386695734565,1.7364659133695433,-0.05527186137452195,-0.002469071582587093,0.659469384455067,-0.40970904690701554,0.10088164342827931,0.018027980519067323,-0.6973203281611107,-0.48232192709889304,-1.8731562679696911,0.56081003430497,-0.7363603050201374,0.2306091175509144,2.0,2,Teste
1.0953058572850871,-0.6853972804096204,1.7068309324799102,-0.05527186137452195,-0.002469071582587093,0.659469384455067,-0.40970904690701554,0.10088164342827931,0.018027980519067323,-0.6820664622449156,-0.09563338900840607,-1.5196861689311214,0.6235012891675777,-0.7260477803413518,0.1978547955866,2.0,2,Teste
1.0927201321451236,-0.6876558912457844,1.7046358314163508,-0.05527186137452195,-0.002469071582587093,0.659469384455067,-0.40970904690701554,0.10088164342827931,0.018027980519067323,-0.6549901521164814,0.026721731493403504,-1.2106539728485566,0.5370988228836973,-0.7107456435184369,0.23121357500074927,2.0,2,Teste
1.0901344070051602,-0.6899145020819484,1.7079287063180049,-0.05527186137452195,-0.002469071582587093,0.659469384455067,-0.40970904690701554,0.10088164342827931,0.018027980519067323,-0.6211873381036326,0.38386405930475515,-0.8867892436759259,0.6499252692267812,-0.6986134929008563,0.37734846473157596,2.0,2,Teste
1.0823772315852696,-0.6966903345904402,1.725856183793564,-0.05527186137452195,-0.002469071582587093,0.659469384455067,-0.40970904690701554,0.10088164342827931,0.018027980519067323,-0.5769008297206787,0.879158919166669,-0.5214124134738203,0.7341145813937476,-0.6833505729623321,0.2266855971266705,0.0,2,Teste
1.079791506445306,-0.6989489454266041,1.681952376071849,-0.05527186137452195,-0.002469071582587093,0.659469384455067,-0.40970904690701554,0.10088164342827931,0.018027980519067323,-0.5452463761346219,0.8819736436879407,-0.22850693915193335,1.0499350014517548,-0.6562581915298861,0.15924021521685233,2.0,0,Teste
1.0772057813053426,-0.7012075562627681,1.673903076688624,-0.05527186137452195,-0.002469071582587093,0.659469384455067,-0.40970904690701554,0.10088164342827931,0.018027980519067323,-0.5032380408636207,1.1314839468048095,0.059359716652278065,0.8469763684396077,-0.622435313656863,0.2728845275680265,0.0,0,Teste
1.0746200561653791,-0.7034661670989321,1.677195951590279,-0.05527186137452195,-0.002469071582587093,0.659469384455067,-0.40970904690701554,0.10088164342827931,0.018027980519067323,-0.45454895700109166,1.471647786979807,0.3626486094396774,1.043557140022143,-0.5781225187549384,0.3677107761316913,0.0,0,Teste
1.0720343310254157,-0.705724777935096,1.7273192867608527,-0.05527186137452195,-0.002469071582587093,0.6880369398766001,-0.40970904690701554,0.10088164342827931,0.018027980519067323,-0.4068720593669303,1.2064720769651143,0.548375816421369,0.8675803316593006,-0.5464492764807446,0.4117249655542015,2.0,0,Teste
1.0642771556055253,-0.7125006104435878,1.7558569404250184,-0.05527186137452195,-0.002469071582587093,0.659469384455067,-0.40970904690701554,0.10088164342827931,0.018027980519067323,-0.36435031153377917,0.9127284464663525,0.6339233006853555,0.8280447739467005,-0.5044160069138971,0.7278307699803684,2.0,0,Teste
1.0616914304655618,-0.7147592212797518,1.7576862657467565,-0.05527186137452195,-0.002469071582587093,0.6880369398766001,-0.40970904690701554,0.10088164342827931,0.018027980519067323,-0.34311567376022845,0.6453104367411989,0.6449762070079988,0.8750301996268182,-0.45569802335768383,0.9091437851460983,2.0,2,Teste
1.0591057053255983,-0.7170178321159157,1.8074438251755072,-0.05527186137452195,-0.002469071582587093,0.6880369398766001,-0.40970904690701554,0.10088164342827931,0.018027980519067323,-0.33576645575661135,-0.05019284202571688,0.5045708726043998,0.7380139815267777,-0.4079928268189605,0.8840190063550988,2.0,2,Teste
1.0565199801856349,-0.7192764429520797,1.7108553588652096,-0.05527186137452195,-0.9920180936261029,0.6880369398766001,-0.8201007525981027,-0.011708501021055053,-0.9660356655504814,-0.3377577056303489,-0.6716042201678605,0.25889828512101304,0.9453364568061049,-0.3654458399509003,0.8003345567521887,2.0,2,Teste
1.0539342550456714,-0.7215350537882437,1.7335392608223386,-0.05527186137452195,-0.9920180936261029,0.6880369398766001,-0.8201007525981027,-0.011708501021055053,-0.9660356655504814,-0.31865946598711103,-1.3052902137748639,-0.07362210769125292,0.9659366140791525,-0.344198598232513,0.7578247328248885,2.0,2,Teste
1.0461770796257808,-0.7283108862967355,1.7013429565146958,-0.05527186137452195,-0.9920180936261029,0.6880369398766001,-0.8201007525981027,-0.011708501021055053,-0.9660356655504814,-0.3040855246482069,-1.756923089736242,-0.4365540681084041,0.9416417777556815,-0.336845018057085,0.7821880237815206,2.0,2,Teste
1.0435913544858173,-0.7305694971328994,1.6420729947354324,-0.05527186137452195,-0.9920180936261029,0.6880369398766001,-0.8201007525981027,-0.011708501021055053,-0.9660356655504814,-0.29986358307790273,-2.4193993321339793,-0.8690600426477564,1.1355331040424121,-0.33883744984896175,0.8701805885668468,2.0,2,Teste
1.0410056293458538,-0.7328281079690634,1.5367036775582648,-0.05527186137452195,-0.9920180936261029,0.6880369398766001,-0.8201007525981027,-0.011708501021055053,-0.9660356655504814,-0.29243461661934417,-2.8736360411611717,-1.3125392235273448,1.1532320305915276,-0.3197278743326326,0.8554028874771396,2.0,2,Teste
1.0384199042058904,-0.7350867188052274,1.4957269689963826,-0.05527186137452195,-0.9920180936261029,0.6880369398766001,-0.8201007525981027,-0.011708501021055053,-0.9660356655504814,-0.28946536095954156,-3.147451916163115,-1.7260805636497498,1.0570439988863682,-0.30514528254465334,0.797972288893816,2.0,2,Teste
1.035834179065927,-0.7373453296413913,1.4507253874365729,-0.05527186137452195,-0.9920180936261029,0.659469384455067,-0.8201007525981027,-0.011708501021055053,-0.9660356655504814,-0.2891710059413253,-3.2005969057246793,-2.0683179893234658,1.009227864771555,-0.30092083501596073,1.0596815281188678,2.0,2,Teste
