DiasParaEleicaoBR,DiasParaEleicaoUSA,Ouro_Fechamento,Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,Target_Real,Target_Previsto,Split
1.3435354707215816,-0.46857064013788113,-1.0382543773527422,-0.05527186137452195,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,1.002091626588616,0.0,0,Treino
1.3357782953016912,-0.475346472646373,-1.0184980211680723,-0.05527186137452195,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,1.002091626588616,0.0,0,Treino
1.3331925701617278,-0.47760508348253694,-1.003497196239718,-0.05527186137452195,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,1.002091626588616,0.0,0,Treino
1.3306068450217643,-0.4798636943187009,-0.9713013385447034,-0.05527186137452195,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3844092901506908,1.002091626588616,0.0,0,Treino
1.3280211198818008,-0.48212230515486487,-0.9939847938892051,-0.05527186137452195,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3844092901506908,1.002091626588616,0.0,0,Treino
1.3254353947418374,-0.4843809159910288,-0.9980092202745036,-0.05527186137452195,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3844092901506908,1.002091626588616,0.0,0,Treino
1.3176782193219467,-0.4911567484995207,-0.9742279910919079,-0.05527186137452195,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,1.002091626588616,0.0,0,Treino
1.3150924941819833,-0.4934153593356846,-0.9917896928256449,-0.0021643483276650374,0.9870799504609289,0.0024156097597914875,0.821466070166246,1.3821574872617042,0.9824103536672255,0.0,0,Treino
1.3125067690420198,-0.49567397017184855,-1.006790071141372,-0.0021643483276650374,0.9870799504609289,0.030983165181325194,0.821466070166246,1.3821574872617042,0.9824103536672255,0.0,0,Treino
1.3099210439020563,-0.4979325810080125,-0.9149580293126436,0.05094316471919187,0.9870799504609289,0.0024156097597914875,0.821466070166246,1.3821574872617042,0.9627290807458315,0.0,0,Treino
1.3073353187620929,-0.5001911918441765,-0.9149580293126436,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.9824103536672221,0.0,0,Treino
1.2995781433422025,-0.5069670243526683,-0.9800821894115718,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.9824103536672221,0.0,0,Treino
1.296992418202239,-0.5092256351888322,-1.0075220692376436,-0.05527186137452195,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3844092901506908,1.002091626588616,0.0,0,Treino
1.2944066930622755,-0.5114842460249962,-1.0206931222316327,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.9824103536672221,0.0,0,Treino
1.291820967922312,-0.5137428568611602,-1.024717548616931,-0.0021643483276650374,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3844092901506908,0.9824103536672221,0.0,0,Treino
1.2892352427823486,-0.5160014676973241,-1.019595348393539,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.9824103536672221,0.0,0,Treino
1.281478067362458,-0.5227773002058159,-0.9991069941125973,0.2633732169066193,0.9870799504609289,0.0024156097597914875,0.821466070166246,1.3821574872617042,0.8840039890602692,0.0,0,Treino
1.2788923422224945,-0.5250359110419799,-1.024717548616931,-0.2677019135619494,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3956683045956244,1.0808167182741781,0.0,0,Treino
1.276306617082531,-0.5272945218781439,-1.0338641752256217,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.9824103536672221,0.0,0,Treino
1.2737208919425675,-0.5295531327143078,-1.0558160790864792,-0.05527186137452195,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,1.002091626588616,0.0,0,Treino
