Selic_Delta_21d,Selic_Delta_63d,Spread_BR_US,Target_Real,Target_Previsto,Split
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4566128491420294,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
